"downcast","hour","min","sec","s/1000","H1","H2","H3","H5a","H5b","H6","H7","H7*","H8","H9","H9*","H10","H11","H13","H14","H15","VSH","Annatiara","R1","R2","R3","r4-aegina","R5","Doliolids","Appendicularians","App in Hse","MUAT","LEMU","SPKO","Si 2 Eu","NABI","AGEL","COOR"
24,0,56,12,739,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
24,0,56,12,797,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
24,0,56,12,970,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,0,56,13,28,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,
24,0,56,13,201,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
24,0,56,13,316,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,0,56,13,605,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,
24,0,56,13,663,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
24,0,56,13,778,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,
24,0,56,13,836,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,0,56,13,951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
24,0,56,14,67,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,0,56,14,124,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
24,0,56,14,182,,,,2,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
24,0,56,14,240,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,
24,0,56,14,298,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
24,0,56,14,355,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
24,0,56,14,471,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,0,56,14,586,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,
24,0,56,14,644,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
24,0,56,14,702,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
24,0,56,14,759,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
24,0,56,14,817,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
24,0,56,14,875,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
24,0,56,14,932,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,0,56,14,990,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,
24,0,56,15,163,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
24,0,56,15,394,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
24,0,56,15,452,,,,1,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,
24,0,56,15,510,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,
24,0,56,15,567,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
24,0,56,15,625,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
24,0,56,15,740,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
24,0,56,15,798,,,,,,2,,,,,,,,,,,1,,,,,,,,,,,,,,,,
24,0,56,15,856,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
24,0,56,15,914,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
24,0,56,15,971,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
24,0,56,16,29,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,0,56,16,202,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
24,0,56,16,260,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
24,0,56,16,548,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
24,0,56,16,606,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
24,0,56,16,722,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
24,0,56,16,779,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
24,0,56,16,839,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,
24,0,56,17,68,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
24,0,56,17,241,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,
24,0,56,17,414,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
24,0,56,17,587,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,0,56,17,745,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
24,0,56,17,703,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
24,0,56,17,934,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,0,56,18,49,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
24,0,56,18,107,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
24,0,56,18,164,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
24,0,56,18,453,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,
24,0,56,18,511,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
24,0,56,18,568,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
24,0,56,18,626,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
24,0,56,18,684,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,
24,0,56,18,741,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,0,56,18,915,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,0,56,19,145,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,0,56,19,376,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,0,56,19,492,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,0,56,19,607,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,0,56,19,723,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,0,56,20,69,,,,2,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
24,0,56,20,127,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
24,0,56,20,300,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,0,56,20,415,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
24,0,56,20,531,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
24,0,56,20,588,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,0,56,20,704,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
24,0,56,20,761,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,0,56,20,819,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,
24,0,56,20,877,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
24,0,56,20,935,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
24,0,56,21,165,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,0,56,21,396,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
24,0,56,21,512,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
24,0,56,21,627,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
24,0,56,21,685,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,0,56,21,973,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
24,0,56,22,89,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,0,56,22,204,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,0,56,22,262,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
24,0,56,22,320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
24,0,56,22,435,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,0,56,22,493,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,0,56,22,551,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
24,0,56,22,608,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
24,0,56,22,724,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
24,0,56,22,781,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,0,56,22,897,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
24,0,56,23,70,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
24,0,56,23,243,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,0,56,23,304,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,0,56,23,589,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,0,56,24,109,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
24,0,56,24,167,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
24,0,56,24,340,,,,,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,
24,0,56,24,513,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,0,56,24,571,,,,,,,,,,,,,,,,1,2,,,,,,,,,,,,,,,,
24,0,56,24,628,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
24,0,56,24,975,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
24,0,56,25,32,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
24,0,56,25,263,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
24,0,56,25,379,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
24,0,56,25,436,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,0,56,25,494,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
24,0,56,25,552,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
24,0,56,25,840,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
24,0,56,25,898,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
24,0,56,26,244,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
24,0,56,26,417,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
24,0,56,10,431,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,
24,0,56,11,585,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,
24,0,56,12,682,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
24,0,56,13,836,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,
24,0,56,14,990,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,
24,0,56,16,144,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
24,0,56,18,453,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
24,0,56,19,607,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,
24,0,56,20,761,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,
24,0,56,21,916,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,
24,0,56,23,70,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,
24,0,56,24,224,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,
24,0,56,25,379,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,
24,0,56,26,706,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,0,56,26,822,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,
24,0,56,26,879,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
24,0,56,27,52,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
24,0,56,27,110,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
24,0,56,27,226,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
24,0,56,27,283,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
24,0,56,27,341,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,0,56,27,745,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
24,0,56,27,803,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,0,56,27,976,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
24,0,56,28,34,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,0,56,28,91,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,0,56,28,149,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
24,0,56,28,380,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
24,0,56,28,438,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
24,0,56,28,495,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,
24,0,56,28,726,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,0,56,28,784,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
24,0,56,28,842,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,
24,0,56,28,899,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,,,,,,
24,0,56,29,15,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
24,0,56,29,188,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,0,56,29,246,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,0,56,29,419,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
24,0,56,29,476,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,0,56,29,534,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
24,0,56,29,650,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
24,0,56,29,707,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,0,56,29,765,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,
24,0,56,29,823,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
24,0,56,30,111,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,0,56,30,169,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
24,0,56,30,284,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
24,0,56,30,458,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,0,56,30,515,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,0,56,30,862,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,0,56,30,977,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,
24,0,56,31,35,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,
24,0,56,31,208,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,0,56,31,266,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
24,0,56,31,323,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
24,0,56,31,381,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,0,56,31,439,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
24,0,56,31,496,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,0,56,31,554,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,0,56,31,727,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,0,56,31,843,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,
24,0,56,31,958,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,
24,0,56,32,131,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
24,0,56,32,189,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,
24,0,56,32,304,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
24,0,56,32,478,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
24,0,56,32,708,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,
24,0,56,32,766,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,
24,0,56,32,939,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,0,56,33,55,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
24,0,56,33,112,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,0,56,33,170,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,0,56,33,343,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
24,0,56,33,401,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
24,0,56,33,459,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,0,56,33,516,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
24,0,56,33,574,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
24,0,56,33,632,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,
24,0,56,33,920,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
24,0,56,34,94,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
24,0,56,34,209,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
24,0,56,34,267,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
24,0,56,34,324,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
24,0,56,34,440,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
24,0,56,34,902,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
24,0,56,34,959,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,0,56,35,75,,,,,,1,,,,,,,,,,,2,,,,,,,,,,,,,,,,
24,0,56,35,190,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,0,56,35,248,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,0,56,35,306,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,0,56,35,479,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
24,0,56,35,536,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,
24,0,56,35,594,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
24,0,56,35,652,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,0,56,35,709,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
24,0,56,35,825,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
24,0,56,35,883,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
24,0,56,36,171,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,0,56,36,402,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,0,56,36,460,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,0,56,36,517,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,0,56,36,691,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,0,56,36,864,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
24,0,56,36,921,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
24,0,56,37,37,,,,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,0,56,37,95,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,0,56,37,325,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,0,56,37,441,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
24,0,56,37,499,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,0,56,37,845,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,0,56,37,960,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,0,56,38,18,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,
24,0,56,38,191,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,0,56,38,307,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,0,56,38,364,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,0,56,38,537,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,0,56,38,711,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,0,56,38,768,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,0,56,38,826,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,0,56,38,941,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
24,0,56,38,999,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
24,0,56,39,57,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,
24,0,56,39,115,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
24,0,56,39,519,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
24,0,56,39,576,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,
24,0,56,39,634,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,0,56,39,807,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
24,0,56,39,923,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
24,0,56,40,211,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,0,56,40,384,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,0,56,40,442,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
24,0,56,40,557,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
24,0,56,40,615,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
24,0,56,40,846,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,0,56,40,904,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,
24,0,56,40,961,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
24,0,56,41,19,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,0,56,41,135,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
24,0,56,41,192,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,0,56,41,250,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,0,56,41,365,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,0,56,41,423,,,,,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,
24,0,56,41,481,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,0,56,41,539,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,
24,0,56,41,712,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,0,56,41,769,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
24,0,56,42,0,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,0,56,42,116,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
24,0,56,42,173,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
24,0,56,42,231,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,0,56,42,289,,,,,,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,
24,0,56,42,347,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,0,56,42,404,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,0,56,42,462,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,0,56,42,577,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
24,0,56,42,693,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
24,0,56,42,924,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,0,56,42,981,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,
24,0,56,43,39,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
24,0,56,43,97,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
24,0,56,43,155,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
24,0,56,43,270,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
24,0,56,43,328,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
24,0,56,43,559,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
