downcast,hour,min,sec,s/1000,H1,H2,H3,H5a,H5b,H6,H7,H7*,H8,H9,H9*,H10,H11,H13,H14,H15,VSH,Annatiara,R1,R2,R3,R4-Aegina,R5,Doliolids,Appendicularians,App in Hse,MUAT,LEMU,SPKO,Si 2 Eu,NABI,AGEL,COOR
18,23,11,56,420,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
18,23,11,57,574,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
18,23,11,58,729,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,
18,23,11,59,883,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
18,23,12,3,346,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,
18,23,12,4,500,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,
18,23,12,5,655,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
18,23,12,7,963,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
18,23,12,9,118,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
18,23,12,10,272,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
18,23,12,11,426,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,
18,23,12,12,639,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
18,23,12,12,697,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,23,12,13,620,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,23,12,13,678,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,23,12,14,255,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
18,23,12,14,428,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,23,12,14,601,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,23,12,14,774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
18,23,12,14,947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
18,23,12,15,351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
18,23,12,15,467,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
18,23,12,15,582,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,23,12,15,928,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,23,12,16,102,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
18,23,12,16,563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
18,23,12,16,967,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
18,23,12,17,371,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
18,23,12,17,487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
18,23,12,17,544,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,23,12,17,660,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,23,12,17,948,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
18,23,12,18,6,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
18,23,12,18,64,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,23,12,18,179,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,23,12,18,295,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,23,12,18,641,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,23,12,18,872,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
