"date","downcast","hour","min","sec","s/1000","sol_small","sol_large"
2010-10-18,15,3,43,30,304,1,0
2010-10-18,15,3,43,30,881,1,0
2010-10-18,15,3,43,32,901,1,0
2010-10-18,15,3,43,34,633,1,0
2010-10-18,15,3,43,35,210,1,0
2010-10-18,15,3,43,36,422,1,0
2010-10-18,15,3,43,36,710,2,0
2010-10-18,15,3,43,36,999,1,0
2010-10-18,15,3,43,37,287,1,0
2010-10-18,15,3,43,37,576,1,0
2010-10-18,15,3,43,39,884,1,0
2010-10-18,15,3,43,40,750,1,0
2010-10-18,15,3,43,43,347,1,0
2010-10-18,15,3,43,43,636,1,0
2010-10-18,15,3,43,46,522,1,0
2010-10-18,15,3,43,47,676,1,0
2010-10-18,15,3,43,48,253,1,1
2010-10-18,15,3,43,48,542,1,1
2010-10-18,15,3,43,49,696,1,0
2010-10-18,16,3,55,11,594,1,0
2010-10-18,16,3,55,11,883,0,1
2010-10-18,16,3,55,12,460,5,0
2010-10-18,16,3,55,12,749,2,0
2010-10-18,16,3,55,13,37,2,0
2010-10-18,16,3,55,14,191,2,0
2010-10-18,16,3,55,14,480,1,0
2010-10-18,16,3,55,14,768,0,1
2010-10-18,16,3,55,15,57,1,0
2010-10-18,16,3,55,15,346,2,0
2010-10-18,16,3,55,15,923,2,0
2010-10-18,16,3,55,16,211,0,1
2010-10-18,16,3,55,16,500,1,0
2010-10-18,16,3,55,17,77,1,0
2010-10-18,16,3,55,17,366,1,0
2010-10-18,16,3,55,17,654,1,0
2010-10-18,16,3,55,18,520,1,0
2010-10-18,16,3,55,19,674,2,0
2010-10-18,16,3,55,19,963,1,0
2010-10-18,16,3,55,21,406,2,0
2010-10-18,16,3,55,21,694,1,0
2010-10-18,16,3,55,21,983,1,0
2010-10-18,16,3,55,22,502,3,0
2010-10-18,16,3,55,22,791,2,0
2010-10-18,16,3,55,23,79,2,0
2010-10-18,16,3,55,23,368,1,0
2010-10-18,16,3,55,23,657,1,0
2010-10-18,16,3,55,23,945,2,0
2010-10-18,16,3,55,24,234,2,0
2010-10-18,16,3,55,24,811,1,0
2010-10-18,16,3,55,25,99,1,0
2010-10-18,16,3,55,25,965,1,0
2010-10-18,16,3,55,26,542,1,0
2010-10-18,16,3,55,26,831,1,0
2010-10-18,16,3,55,27,119,0,1
2010-10-18,16,3,55,27,697,1,0
2010-10-18,16,3,55,27,985,1,0
2010-10-18,16,3,55,28,562,2,0
2010-10-18,16,3,55,29,139,3,0
2010-10-18,16,3,55,29,428,2,0
2010-10-18,16,3,55,30,5,3,0
2010-10-18,16,3,55,30,294,3,0
2010-10-18,16,3,55,30,582,2,0
2010-10-18,16,3,55,30,871,2,0
2010-10-18,16,3,55,31,159,3,0
2010-10-18,16,3,55,31,448,2,0
2010-10-18,16,3,55,31,736,3,0
2010-10-18,16,3,55,32,25,1,0
2010-10-18,16,3,55,32,602,2,0
2010-10-18,16,3,55,32,891,1,0
2010-10-18,16,3,55,33,179,4,0
2010-10-18,16,3,55,33,468,1,0
2010-10-18,16,3,55,33,756,2,0
2010-10-18,16,3,55,34,45,2,0
2010-10-18,16,3,55,34,334,1,0
2010-10-18,16,3,55,34,622,3,0
2010-10-18,16,3,55,35,488,1,0
2010-10-18,16,3,55,35,776,2,0
2010-10-18,16,3,55,36,65,1,0
2010-10-18,16,3,55,36,354,4,0
2010-10-18,16,3,55,36,642,3,0
2010-10-18,16,3,55,36,931,3,0
2010-10-18,16,3,55,37,219,5,0
2010-10-18,16,3,55,37,508,2,0
2010-10-18,16,3,55,38,85,3,0
2010-10-18,16,3,55,38,374,1,0
2010-10-18,16,3,55,38,662,2,0
2010-10-18,16,3,55,38,951,1,0
2010-10-18,16,3,55,39,239,2,0
2010-10-18,16,3,55,39,528,6,0
2010-10-18,16,3,55,39,874,2,0
2010-10-18,16,3,55,40,451,3,0
2010-10-18,16,3,55,41,317,4,0
2010-10-18,16,3,55,41,606,2,0
2010-10-18,16,3,55,41,894,3,0
2010-10-18,16,3,55,42,183,2,0
2010-10-18,16,3,55,42,471,1,0
2010-10-18,16,3,55,43,49,3,0
2010-10-18,16,3,55,43,337,4,0
2010-10-18,16,3,55,43,626,3,0
2010-10-18,16,3,55,43,914,1,0
2010-10-18,16,3,55,44,203,1,1
2010-10-18,16,3,55,44,491,2,0
2010-10-18,16,3,55,44,780,2,0
2010-10-18,16,3,55,45,69,2,0
2010-10-18,16,3,55,45,357,3,0
2010-10-18,16,3,55,45,934,3,0
2010-10-18,16,3,55,46,511,2,0
2010-10-18,16,3,55,47,89,1,0
2010-10-18,16,3,55,47,666,2,0
2010-10-18,16,3,55,48,531,1,0
2010-10-18,16,3,55,48,820,1,0
2010-10-18,16,3,55,49,108,1,0
2010-10-18,16,3,55,49,397,3,0
2010-10-18,16,3,55,49,686,1,0
2010-10-18,16,3,55,49,974,1,0
2010-10-18,16,3,55,50,263,1,0
2010-10-18,16,3,55,50,840,3,0
2010-10-18,16,3,55,51,994,1,0
2010-10-18,16,3,55,52,571,1,0
2010-10-18,16,3,55,52,860,3,0
2010-10-18,16,3,55,53,148,1,0
2010-10-18,16,3,55,53,437,1,0
2010-10-18,16,3,55,53,726,2,0
2010-10-18,16,3,55,54,591,1,0
2010-10-18,16,3,55,54,880,1,0
2010-10-18,16,3,55,56,323,1,0
2010-10-18,16,3,55,57,246,2,0
2010-10-18,16,3,55,59,555,2,0
2010-10-18,16,3,56,0,132,1,0
2010-10-18,16,3,56,0,142,1,0
2010-10-18,16,3,56,1,286,1,0
2010-10-18,16,3,56,1,575,1,0
2010-10-18,16,3,56,2,441,2,0
2010-10-18,16,3,56,5,38,1,0
2010-10-18,16,3,56,15,773,1,0
2010-10-18,16,3,56,16,927,1,0
2010-10-18,17,4,8,58,760,5,0
2010-10-18,17,4,8,59,48,3,0
2010-10-18,17,4,8,59,625,2,0
2010-10-18,17,4,8,59,914,1,0
2010-10-18,17,4,9,0,202,2,0
2010-10-18,17,4,9,0,491,2,0
2010-10-18,17,4,9,0,779,1,0
2010-10-18,17,4,9,1,357,4,0
2010-10-18,17,4,9,1,645,2,0
2010-10-18,17,4,9,1,934,1,1
2010-10-18,17,4,9,2,511,1,0
2010-10-18,17,4,9,2,799,2,0
2010-10-18,17,4,9,3,377,2,0
2010-10-18,17,4,9,4,242,0,1
2010-10-18,17,4,9,5,108,1,0
2010-10-18,17,4,9,5,397,5,0
2010-10-18,17,4,9,6,262,1,1
2010-10-18,17,4,9,6,551,1,0
2010-10-18,17,4,9,6,839,1,0
2010-10-18,17,4,9,7,128,1,0
2010-10-18,17,4,9,7,417,3,0
2010-10-18,17,4,9,7,705,1,0
2010-10-18,17,4,9,7,994,1,0
2010-10-18,17,4,9,8,571,2,0
2010-10-18,17,4,9,8,859,1,0
2010-10-18,17,4,9,9,725,2,0
2010-10-18,17,4,9,10,591,2,0
2010-10-18,17,4,9,11,456,1,0
2010-10-18,17,4,9,11,745,3,0
2010-10-18,17,4,9,12,34,1,0
2010-10-18,17,4,9,12,611,0,1
2010-10-18,17,4,9,13,188,2,1
2010-10-18,17,4,9,13,765,3,0
2010-10-18,17,4,9,14,54,2,0
2010-10-18,17,4,9,14,342,1,0
2010-10-18,17,4,9,14,631,3,0
2010-10-18,17,4,9,14,919,2,0
2010-10-18,17,4,9,15,208,1,0
2010-10-18,17,4,9,15,496,2,0
2010-10-18,17,4,9,15,785,1,0
2010-10-18,17,4,9,16,74,1,0
2010-10-18,17,4,9,16,362,1,0
2010-10-18,17,4,9,16,651,1,1
2010-10-18,17,4,9,17,228,2,0
2010-10-18,17,4,9,17,517,3,0
2010-10-18,17,4,9,17,805,2,0
2010-10-18,17,4,9,18,94,2,0
2010-10-18,17,4,9,19,248,0,1
2010-10-18,17,4,9,19,537,1,0
2010-10-18,17,4,9,20,114,3,0
2010-10-18,17,4,9,20,345,1,0
2010-10-18,17,4,9,21,211,1,0
2010-10-18,17,4,9,21,499,0,1
2010-10-18,17,4,9,22,942,2,0
2010-10-18,17,4,9,23,231,2,0
2010-10-18,17,4,9,23,519,0,1
2010-10-18,17,4,9,24,39,2,0
2010-10-18,17,4,9,24,616,2,0
2010-10-18,17,4,9,24,904,1,0
2010-10-18,17,4,9,25,193,1,0
2010-10-18,17,4,9,25,482,3,0
2010-10-18,17,4,9,25,770,1,0
2010-10-18,17,4,9,26,925,1,0
2010-10-18,17,4,9,27,213,1,0
2010-10-18,17,4,9,27,790,1,1
2010-10-18,17,4,9,28,79,2,0
2010-10-18,17,4,9,28,656,2,0
2010-10-18,17,4,9,28,945,1,0
2010-10-18,17,4,9,29,522,1,0
2010-10-18,17,4,9,29,810,2,0
2010-10-18,17,4,9,30,388,1,0
2010-10-18,17,4,9,30,965,2,0
2010-10-18,17,4,9,31,253,2,0
2010-10-18,17,4,9,31,542,1,0
2010-10-18,17,4,9,32,119,1,0
2010-10-18,17,4,9,32,408,2,0
2010-10-18,17,4,9,32,696,1,0
2010-10-18,17,4,9,33,42,1,0
2010-10-18,17,4,9,33,331,0,1
2010-10-18,17,4,9,33,505,1,0
2010-10-18,17,4,9,33,793,1,0
2010-10-18,17,4,9,34,659,1,0
2010-10-18,17,4,9,34,947,2,0
2010-10-18,17,4,9,35,236,4,0
2010-10-18,17,4,9,36,390,1,0
2010-10-18,17,4,9,36,679,1,0
2010-10-18,17,4,9,37,256,0,0
2010-10-18,17,4,9,38,122,1,0
2010-10-18,17,4,9,38,410,0,1
2010-10-18,17,4,9,39,507,1,0
2010-10-18,17,4,9,39,795,1,0
2010-10-18,17,4,9,40,84,4,0
2010-10-18,17,4,9,41,527,1,0
2010-10-18,17,4,9,41,815,1,0
2010-10-18,17,4,9,42,46,1,0
2010-10-18,17,4,9,42,235,1,0
2010-10-18,17,4,9,42,623,0,1
2010-10-18,17,4,9,42,912,1,0
2010-10-18,17,4,9,43,200,1,0
2010-10-18,17,4,9,43,777,2,0
2010-10-18,17,4,9,44,66,1,0
2010-10-18,17,4,9,44,355,1,0
2010-10-18,17,4,9,44,643,1,0
2010-10-18,17,4,9,44,932,1,0
2010-10-18,17,4,9,45,797,1,0
2010-10-18,17,4,9,46,86,2,0
2010-10-18,17,4,9,46,663,1,0
2010-10-18,17,4,9,46,952,1,0
2010-10-18,17,4,9,47,240,1,0
2010-10-18,17,4,9,47,529,1,0
2010-10-18,17,4,9,47,817,2,0
2010-10-18,17,4,9,48,106,3,0
2010-10-18,17,4,9,48,395,2,0
2010-10-18,17,4,9,48,972,1,0
2010-10-18,17,4,9,49,549,0,1
2010-10-18,17,4,9,50,126,0,1
2010-10-18,17,4,9,50,415,2,0
2010-10-18,17,4,9,50,877,1,0
2010-10-18,17,4,9,51,165,3,0
2010-10-18,17,4,9,51,454,1,0
2010-10-18,17,4,9,51,742,2,0
2010-10-18,17,4,9,52,31,1,1
2010-10-18,17,4,9,52,319,2,0
2010-10-18,17,4,9,52,896,3,0
2010-10-18,17,4,9,53,185,1,0
2010-10-18,17,4,9,53,474,3,0
2010-10-18,17,4,9,53,762,1,0
2010-10-18,17,4,9,54,339,1,0
2010-10-18,17,4,9,54,628,3,0
2010-10-18,17,4,9,54,916,4,0
2010-10-18,17,4,9,55,205,1,0
2010-10-18,17,4,9,55,494,1,0
2010-10-18,17,4,9,55,782,2,0
2010-10-18,17,4,9,56,71,1,0
2010-10-18,17,4,9,56,359,3,0
2010-10-18,17,4,9,56,648,2,0
2010-10-18,17,4,9,56,936,3,0
2010-10-18,17,4,9,57,225,2,0
2010-10-18,17,4,9,57,802,4,0
2010-10-18,17,4,9,58,91,2,0
2010-10-18,17,4,9,58,379,3,1
2010-10-18,17,4,9,58,668,4,0
2010-10-18,17,4,9,58,956,2,0
2010-10-18,17,4,9,59,534,1,0
2010-10-18,17,4,9,59,822,3,0
2010-10-18,17,4,10,0,111,1,0
2010-10-18,17,4,10,0,399,2,0
2010-10-18,17,4,10,0,688,2,0
2010-10-18,17,4,10,0,976,3,0
2010-10-18,17,4,10,1,265,1,0
2010-10-18,17,4,10,1,553,3,0
2010-10-18,17,4,10,1,842,1,0
2010-10-18,17,4,10,2,419,0,1
2010-10-18,17,4,10,2,881,1,0
2010-10-18,17,4,10,3,169,1,0
2010-10-18,17,4,10,3,458,1,1
2010-10-18,17,4,10,3,747,2,0
2010-10-18,17,4,10,4,324,2,0
2010-10-18,17,4,10,4,612,1,0
2010-10-18,17,4,10,5,189,0,2
2010-10-18,17,4,10,5,767,4,0
2010-10-18,17,4,10,6,55,3,0
2010-10-18,17,4,10,6,632,2,0
2010-10-18,17,4,10,7,209,1,0
2010-10-18,17,4,10,7,498,1,0
2010-10-18,17,4,10,7,787,3,0
2010-10-18,17,4,10,8,75,1,0
2010-10-18,17,4,10,8,479,2,0
2010-10-18,17,4,10,8,768,2,0
2010-10-18,17,4,10,9,56,1,1
2010-10-18,17,4,10,9,345,2,1
2010-10-18,17,4,10,9,634,0,1
2010-10-18,17,4,10,10,211,1,0
2010-10-18,17,4,10,10,499,1,0
2010-10-18,17,4,10,10,788,2,2
2010-10-18,17,4,10,11,76,1,0
2010-10-18,17,4,10,11,365,1,0
2010-10-18,17,4,10,11,942,2,0
2010-10-18,17,4,10,12,519,1,1
2010-10-18,17,4,10,12,808,1,1
2010-10-18,17,4,10,13,385,1,0
2010-10-18,17,4,10,13,962,1,0
2010-10-18,17,4,10,14,251,2,1
2010-10-18,17,4,10,14,828,1,0
2010-10-18,17,4,10,15,116,1,0
2010-10-18,17,4,10,15,405,0,1
2010-10-18,17,4,10,16,271,1,0
2010-10-18,17,4,10,16,559,1,0
2010-10-18,17,4,10,16,848,1,0
2010-10-18,17,4,10,21,753,0,1
2010-10-18,17,4,10,22,331,1,0
2010-10-18,17,4,10,22,619,1,0
2010-10-18,17,4,10,22,908,1,0
2010-10-18,17,4,10,26,198,1,0
2010-10-18,18,4,23,2,28,2,1
2010-10-18,18,4,23,2,316,2,0
2010-10-18,18,4,23,2,605,1,0
2010-10-18,18,4,23,2,893,4,0
2010-10-18,18,4,23,3,182,3,0
2010-10-18,18,4,23,3,471,5,0
2010-10-18,18,4,23,3,759,5,0
2010-10-18,18,4,23,4,48,3,0
2010-10-18,18,4,23,4,336,1,0
2010-10-18,18,4,23,4,913,3,0
2010-10-18,18,4,23,5,202,3,0
2010-10-18,18,4,23,5,491,3,0
2010-10-18,18,4,23,5,779,3,0
2010-10-18,18,4,23,6,68,3,0
2010-10-18,18,4,23,6,356,3,0
2010-10-18,18,4,23,6,933,2,0
2010-10-18,18,4,23,7,511,1,0
2010-10-18,18,4,23,7,799,4,0
2010-10-18,18,4,23,8,88,1,0
2010-10-18,18,4,23,8,953,1,0
2010-10-18,18,4,23,9,242,6,0
2010-10-18,18,4,23,9,531,3,0
2010-10-18,18,4,23,9,819,1,0
2010-10-18,18,4,23,10,223,3,0
2010-10-18,18,4,23,10,512,2,0
2010-10-18,18,4,23,10,800,1,0
2010-10-18,18,4,23,11,89,1,0
2010-10-18,18,4,23,11,378,5,0
2010-10-18,18,4,23,11,666,1,0
2010-10-18,18,4,23,11,955,1,0
2010-10-18,18,4,23,12,243,2,0
2010-10-18,18,4,23,12,532,3,0
2010-10-18,18,4,23,12,820,2,0
2010-10-18,18,4,23,13,109,3,0
2010-10-18,18,4,23,13,398,2,0
2010-10-18,18,4,23,13,686,1,0
2010-10-18,18,4,23,13,975,3,0
2010-10-18,18,4,23,14,263,3,0
2010-10-18,18,4,23,14,840,2,0
2010-10-18,18,4,23,15,129,3,0
2010-10-18,18,4,23,15,418,1,0
2010-10-18,18,4,23,16,283,1,0
2010-10-18,18,4,23,16,572,2,0
2010-10-18,18,4,23,16,860,2,0
2010-10-18,18,4,23,17,149,3,0
2010-10-18,18,4,23,17,726,4,0
2010-10-18,18,4,23,18,15,1,1
2010-10-18,18,4,23,18,303,3,0
2010-10-18,18,4,23,18,592,1,0
2010-10-18,18,4,23,18,880,1,0
2010-10-18,18,4,23,19,169,4,0
2010-10-18,18,4,23,19,457,4,0
2010-10-18,18,4,23,19,746,1,0
2010-10-18,18,4,23,20,612,3,0
2010-10-18,18,4,23,21,189,1,0
2010-10-18,18,4,23,21,766,2,0
2010-10-18,18,4,23,22,55,4,0
2010-10-18,18,4,23,22,343,4,0
2010-10-18,18,4,23,22,632,1,0
2010-10-18,18,4,23,22,920,1,0
2010-10-18,18,4,23,23,209,1,0
2010-10-18,18,4,23,24,363,1,0
2010-10-18,18,4,23,24,652,2,0
2010-10-18,18,4,23,24,940,4,0
2010-10-18,18,4,23,25,229,1,0
2010-10-18,18,4,23,25,517,4,0
2010-10-18,18,4,23,26,95,3,0
2010-10-18,18,4,23,26,383,1,0
2010-10-18,18,4,23,26,672,4,0
2010-10-18,18,4,23,26,960,1,0
2010-10-18,18,4,23,27,249,1,0
2010-10-18,18,4,23,27,575,1,0
2010-10-18,18,4,23,27,884,1,0
2010-10-18,18,4,23,28,172,3,0
2010-10-18,18,4,23,28,461,1,0
2010-10-18,18,4,23,28,750,2,0
2010-10-18,18,4,23,29,327,2,0
2010-10-18,18,4,23,29,615,3,0
2010-10-18,18,4,23,29,904,3,0
2010-10-18,18,4,23,30,192,1,0
2010-10-18,18,4,23,30,481,3,0
2010-10-18,18,4,23,30,770,3,0
2010-10-18,18,4,23,31,58,4,0
2010-10-18,18,4,23,31,347,3,0
2010-10-18,18,4,23,31,635,4,0
2010-10-18,18,4,23,31,924,5,0
2010-10-18,18,4,23,32,212,4,0
2010-10-18,18,4,23,32,501,4,0
2010-10-18,18,4,23,32,790,3,0
2010-10-18,18,4,23,33,78,7,0
2010-10-18,18,4,23,33,367,1,0
2010-10-18,18,4,23,33,655,1,0
2010-10-18,18,4,23,33,944,2,0
2010-10-18,18,4,23,34,232,3,0
2010-10-18,18,4,23,34,521,2,0
2010-10-18,18,4,23,34,810,3,0
2010-10-18,18,4,23,35,98,1,0
2010-10-18,18,4,23,35,387,4,0
2010-10-18,18,4,23,35,675,4,0
2010-10-18,18,4,23,36,252,5,0
2010-10-18,18,4,23,36,541,1,0
2010-10-18,18,4,23,36,829,5,0
2010-10-18,18,4,23,37,118,3,0
2010-10-18,18,4,23,37,407,4,1
2010-10-18,18,4,23,37,984,3,0
2010-10-18,18,4,23,38,272,1,1
2010-10-18,18,4,23,38,561,1,0
2010-10-18,18,4,23,38,849,1,0
2010-10-18,18,4,23,39,138,1,0
2010-10-18,18,4,23,39,427,3,0
2010-10-18,18,4,23,39,715,3,0
2010-10-18,18,4,23,40,4,4,0
2010-10-18,18,4,23,40,292,4,0
2010-10-18,18,4,23,40,581,2,0
2010-10-18,18,4,23,40,869,2,0
2010-10-18,18,4,23,41,158,2,2
2010-10-18,18,4,23,41,447,3,0
2010-10-18,18,4,23,41,735,2,2
2010-10-18,18,4,23,42,24,2,0
2010-10-18,18,4,23,42,312,2,0
2010-10-18,18,4,23,43,178,2,0
2010-10-18,18,4,23,43,467,4,0
2010-10-18,18,4,23,43,755,2,1
2010-10-18,18,4,23,44,44,1,1
2010-10-18,18,4,23,44,332,1,0
2010-10-18,18,4,23,44,621,1,0
2010-10-18,18,4,23,44,737,1,0
2010-10-18,18,4,23,45,314,2,0
2010-10-18,18,4,23,45,602,2,0
2010-10-18,18,4,23,45,891,2,0
2010-10-18,18,4,23,46,468,1,0
2010-10-18,18,4,23,46,756,4,0
2010-10-18,18,4,23,47,45,1,0
2010-10-18,18,4,23,47,622,3,1
2010-10-18,18,4,23,47,911,1,0
2010-10-18,18,4,23,48,199,1,0
2010-10-18,18,4,23,48,776,1,0
2010-10-18,18,4,23,49,65,1,0
2010-10-18,18,4,23,49,354,1,2
2010-10-18,18,4,23,49,642,2,1
2010-10-18,18,4,23,49,931,1,0
2010-10-18,18,4,23,50,508,2,0
2010-10-18,18,4,23,50,796,2,0
2010-10-18,18,4,23,51,85,3,0
2010-10-18,18,4,23,51,374,1,0
2010-10-18,18,4,23,52,528,2,0
2010-10-18,18,4,23,52,816,1,0
2010-10-18,18,4,23,53,105,2,0
2010-10-18,18,4,23,53,394,1,0
2010-10-18,18,4,23,53,682,1,0
2010-10-18,18,4,23,53,971,1,0
2010-10-18,18,4,23,54,836,1,0
2010-10-18,18,4,23,55,413,3,0
2010-10-18,18,4,23,55,702,2,0
2010-10-18,18,4,23,55,991,3,0
2010-10-18,18,4,23,56,279,1,0
2010-10-18,18,4,23,56,568,1,0
2010-10-18,18,4,23,57,433,2,0
2010-10-18,18,4,23,57,722,1,0
2010-10-18,18,4,23,58,11,5,0
2010-10-18,18,4,23,58,299,1,0
2010-10-18,18,4,23,58,588,2,0
2010-10-18,18,4,23,58,876,3,0
2010-10-18,18,4,23,59,107,2,0
2010-10-18,18,4,23,59,338,1,0
2010-10-18,18,4,23,59,627,2,0
2010-10-18,18,4,23,59,915,2,0
2010-10-18,18,4,24,0,204,3,0
2010-10-18,18,4,24,0,492,1,0
2010-10-18,18,4,24,1,69,1,0
2010-10-18,18,4,24,1,358,1,0
2010-10-18,18,4,24,1,647,4,0
2010-10-18,18,4,24,2,109,1,0
2010-10-18,18,4,24,2,397,2,0
2010-10-18,18,4,24,2,686,2,0
2010-10-18,18,4,24,3,263,2,0
2010-10-18,18,4,24,3,551,1,0
2010-10-18,18,4,24,3,840,1,0
2010-10-18,18,4,24,4,128,1,0
2010-10-18,18,4,24,4,417,2,0
2010-10-18,18,4,24,4,706,1,0
2010-10-18,18,4,24,4,994,2,0
2010-10-18,18,4,24,5,283,1,1
2010-10-18,18,4,24,5,571,3,0
2010-10-18,18,4,24,5,860,1,0
2010-10-18,18,4,24,6,148,3,0
2010-10-18,18,4,24,6,437,2,0
2010-10-18,18,4,24,6,726,1,0
2010-10-18,18,4,24,7,15,4,0
2010-10-18,18,4,24,7,303,3,0
2010-10-18,18,4,24,7,591,1,0
2010-10-18,18,4,24,7,880,3,0
2010-10-18,18,4,24,8,168,1,0
2010-10-18,18,4,24,8,457,4,0
2010-10-18,18,4,24,9,34,1,0
2010-10-18,18,4,24,9,380,2,0
2010-10-18,18,4,24,9,669,4,0
2010-10-18,18,4,24,9,900,2,0
2010-10-18,18,4,24,10,477,2,0
2010-10-18,18,4,24,10,766,2,0
2010-10-18,18,4,24,11,343,2,0
2010-10-18,18,4,24,11,631,1,0
2010-10-18,18,4,24,11,920,1,0
2010-10-18,18,4,24,12,208,2,0
2010-10-18,18,4,24,12,670,1,0
2010-10-18,18,4,24,14,113,1,0
2010-10-18,18,4,24,14,459,1,0
2010-10-18,18,4,24,15,729,1,0
2010-10-18,18,4,24,16,883,2,0
2010-10-18,18,4,24,17,172,1,0
2010-10-18,18,4,24,17,749,2,0
2010-10-18,18,4,24,19,192,1,0
2010-10-18,18,4,24,19,423,1,0
2010-10-18,18,4,24,20,288,1,0
2010-10-18,18,4,24,22,308,1,0
2010-10-18,18,4,24,24,328,1,0
2010-10-18,18,4,24,27,503,1,0
2010-10-18,18,4,24,29,523,1,0
2010-10-18,18,4,24,30,677,1,0
2010-10-18,18,4,24,31,543,1,0
2010-10-18,18,4,24,44,298,1,0
