"downcast","hour","min","sec","s/1000","H1","H2","H3","H5a","H5b","H6","H7","H7*","H8","H9","H9*","H10","H11","H13","H14","H15","VSH","Annatiara","R1","R2","R3","r4-aegina","R5","Doliolids","Appendicularians","App in Hse","MUAT","LEMU","SPKO","Si 2 Eu","NABI","AGEL","COOR"
30,2,33,17,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
30,2,33,17,242,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
30,2,33,17,472,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,2,33,18,50,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,
30,2,33,18,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
30,2,33,18,627,,,,,,,,,,,,,,,,,1,,,,,,,,,,,1,,,,,
30,2,33,19,31,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
30,2,33,19,550,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
30,2,33,19,608,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
30,2,33,19,723,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
30,2,33,19,781,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
30,2,33,19,896,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,2,33,20,185,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
30,2,33,4,314,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,
30,2,33,5,468,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,
30,2,33,6,622,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,
30,2,33,8,931,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
30,2,33,10,85,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,
30,2,33,11,239,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
30,2,33,14,702,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,
30,2,33,18,165,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
30,2,33,38,307,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
30,2,33,38,538,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
30,2,33,38,654,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
30,2,33,40,39,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
30,2,33,40,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
30,2,33,40,616,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
30,2,33,41,20,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
30,2,33,41,78,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
30,2,33,41,135,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
30,2,33,42,578,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
30,2,33,43,559,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
30,2,33,47,484,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
30,2,33,47,772,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,2,33,47,830,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
30,2,33,48,292,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
30,2,33,48,754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
30,2,33,48,984,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
30,2,33,49,446,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,
30,2,33,49,735,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
30,2,33,50,139,,,,,,,,1,,,,,,,,,,,,,,,,1,,,,,,,,,
30,2,33,51,466,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
30,2,33,51,582,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
30,2,33,51,812,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
30,2,33,52,736,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
30,2,33,52,794,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
30,2,33,52,544,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,2,33,54,410,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
30,2,33,39,58,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
30,2,33,40,212,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
30,2,33,41,366,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,
30,2,33,47,138,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,
30,2,33,48,292,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
30,2,33,50,600,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,
30,2,33,51,755,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,
30,2,33,52,909,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,
30,2,33,54,63,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,
30,2,33,55,160,,,,,,,,,,,,,,,,,,,,,,,,,4,1,,,,,,,
30,2,33,56,372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
30,2,33,56,430,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
30,2,33,56,776,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
30,2,33,57,238,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,2,33,57,411,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
30,2,33,58,104,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
30,2,33,59,316,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
30,2,33,59,662,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,2,34,0,239,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
30,2,34,2,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
30,2,34,3,644,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
30,2,34,3,991,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
30,2,34,4,106,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
30,2,34,4,972,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
30,2,34,5,838,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
30,2,34,6,473,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,2,34,7,511,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,2,34,8,608,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
30,2,34,9,820,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
30,2,34,9,993,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,2,34,10,513,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
30,2,34,11,494,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
30,2,34,12,417,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
30,2,34,12,533,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
30,2,33,56,430,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
30,2,33,57,584,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
30,2,34,1,47,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,
30,2,34,2,202,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,
30,2,34,3,356,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,
30,2,34,5,665,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
30,2,34,6,819,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,
30,2,34,7,973,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
30,2,34,9,128,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,
30,2,34,10,282,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
30,2,34,11,436,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,
30,2,34,12,553,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,
30,2,34,13,686,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
30,2,34,14,494,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,
30,2,34,14,610,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
30,2,34,15,706,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
30,2,34,17,900,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,2,34,17,957,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
30,2,34,18,996,,,,,,,,1,,,,,,,,,,,1,,,,,,,,,,,,,,
30,2,34,19,574,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
30,2,34,19,978,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
30,2,34,21,594,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
30,2,34,23,614,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,2,34,25,922,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
30,2,34,26,615,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
30,2,34,27,19,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
30,2,34,13,802,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,
30,2,34,14,956,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
30,2,34,19,574,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
30,2,34,20,728,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
30,2,34,21,882,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
30,2,34,24,249,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,
30,2,34,28,866,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,
30,2,34,29,905,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
30,2,34,30,944,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
30,2,34,31,290,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
30,2,34,31,925,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,2,34,33,368,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,2,34,33,483,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
30,2,34,36,254,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,2,34,37,696,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,2,34,38,100,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,2,34,41,736,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
30,2,34,45,834,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
30,2,34,45,949,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
30,2,34,46,931,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
30,2,34,47,161,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,2,34,36,831,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,
30,2,34,37,985,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,
30,2,34,39,139,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
30,2,34,41,448,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
30,2,34,42,602,,,,,,,,,,,,,,,,,,,,,,,,,2,1,,,,,,,
30,2,34,44,611,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
30,2,34,50,336,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,2,34,50,624,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
30,2,34,50,740,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
30,2,34,50,798,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,2,34,50,971,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,2,34,54,491,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
30,2,34,55,934,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
30,2,34,50,798,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
30,2,34,51,952,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
30,2,34,54,160,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
30,2,34,56,569,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
30,2,35,1,156,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,
30,2,35,2,340,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,
30,2,35,3,495,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,
30,2,35,7,592,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
30,2,35,7,73,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
30,2,35,12,787,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
30,2,35,18,558,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
30,2,35,27,446,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
30,2,35,35,699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
30,2,35,23,291,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
30,2,35,40,951,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
30,2,35,46,319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
30,2,35,47,242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
30,2,35,47,473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
30,2,35,50,243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
30,2,35,57,977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
30,2,36,2,767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
30,2,36,6,345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
30,2,36,8,654,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
30,2,36,18,927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
30,2,36,18,985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
30,2,36,22,217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
30,2,36,23,544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
30,2,36,26,488,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
30,2,36,28,277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
30,2,36,31,105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
30,2,36,41,263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
30,2,36,42,186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
30,2,36,44,481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
30,2,36,50,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
30,2,36,50,382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
30,2,36,53,729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
30,2,36,54,364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
30,2,36,57,423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
30,2,37,11,448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
30,2,37,12,486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
30,2,37,31,532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
30,2,37,44,57,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,2,37,45,904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
30,2,38,31,152,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,2,39,8,262,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,2,39,8,608,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
30,2,40,24,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
30,2,40,27,966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
30,2,40,28,774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
30,2,40,32,756,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
30,2,40,40,201,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,
30,2,40,40,778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
30,2,40,52,207,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
30,2,40,54,342,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
30,2,40,56,650,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
30,2,41,2,999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
30,2,41,8,828,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
30,2,41,20,25,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,2,41,34,626,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
30,2,41,34,684,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,2,41,55,288,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
