downcast,hour,min,sec,s/1000,H1,H2,H3,H5a,H5b,H6,H7,H7*,H8,H9,H9*,H10,H11,H13,H14,H15,VSH,Annatiara,R1,R2,R3,r4-aegina,R5,Doliolids,Appendicularians,App in Hse,MUAT,LEMU,SPKO,Si 2 Eu,NABI,AGEL,COOR
20,23,47,56,851,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,23,47,57,197,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
20,23,47,57,486,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,23,47,57,543,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,
20,23,47,57,717,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
20,23,47,57,774,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,
20,23,47,57,832,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
20,23,47,57,947,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,
20,23,47,58,5,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,23,47,58,63,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
20,23,47,58,121,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
20,23,47,58,178,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
20,23,47,58,236,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,
20,23,47,58,524,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
20,23,47,58,755,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,23,47,58,813,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
20,23,47,58,871,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,
20,23,47,58,986,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
20,23,47,59,44,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,23,47,59,102,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
20,23,47,59,159,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
20,23,47,59,217,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,
20,23,47,59,275,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,23,47,59,448,,,,1,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,
20,23,47,59,563,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,23,47,59,621,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
20,23,47,59,679,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
20,23,47,59,736,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
20,23,47,59,794,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,23,47,59,910,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
20,23,48,0,140,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
20,23,48,0,198,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,23,48,0,256,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,
20,23,48,0,371,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
20,23,48,0,429,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
20,23,48,0,602,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,
20,23,48,0,660,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,
20,23,48,0,718,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
20,23,48,0,775,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
20,23,48,0,891,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,23,48,0,948,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,23,48,1,6,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
20,23,48,1,122,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
