"downcast","hour","min","sec","s/1000","H1","H2","H3","H5a","H5b","H6","H7","H7*","H8","H9","H9*","H10","H11","H13","H14","H15","VSH","Annatiara","R1","R2","R3","R4-aegina","R5","Doliolids","Appendicularians","App in Hse","MUAT","LEMU","SPKO","Si 2 Eu","NABI","AGEL","COOR"
16,22,40,7,511,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
16,22,40,8,30,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,
16,22,40,8,319,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,22,40,8,665,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,22,40,9,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
16,22,40,9,704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
16,22,40,9,820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
16,22,40,9,935,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,22,40,10,570,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,22,40,10,685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
16,22,40,10,916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
16,22,40,11,89,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,22,40,11,147,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,22,40,12,70,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
16,22,40,12,648,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
16,22,40,13,455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
16,22,40,14,206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
16,22,40,15,187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
16,22,40,15,604,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,22,40,15,879,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,22,40,16,803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
16,22,40,16,861,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,22,40,18,188,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,22,40,18,303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
16,22,40,18,477,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,22,40,18,650,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,22,40,5,549,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
16,22,40,9,12,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
16,22,40,22,921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
16,22,40,23,382,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,22,40,23,844,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,22,40,24,248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
16,22,40,24,306,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,22,40,29,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
16,22,40,30,827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
16,22,40,32,443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,
16,22,40,32,501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
16,22,40,34,983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
16,22,40,35,906,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,
16,22,40,38,677,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,22,40,39,600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
16,22,40,41,389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
16,22,40,43,582,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,
16,22,40,44,968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
16,22,40,48,142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
16,22,40,51,662,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,
16,22,40,51,720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
16,22,40,52,239,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,,
16,22,40,53,394,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,
16,22,40,54,663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
16,22,40,55,241,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,
