downcast,hour,min,sec,s/1000,H1,H2,H3,H5a,H5b,H6,H7,H7*,H8,H9,H9*,H10,H11,H13,H14,H15,VSH,Annatiara,R1,R2,R3,r4-aegina,R5,Doliolids,Appendicularians,App in Hse,MUAT,LEMU,SPKO,Si 2 Eu,NABI,AGEL,COOR
28,2,1,12,56,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
28,2,1,13,287,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
28,2,1,14,153,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
28,2,1,16,827,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
28,2,1,16,385,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2,1,16,443,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2,1,16,731,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
28,2,1,16,789,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
28,2,1,17,20,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2,1,17,77,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
28,2,1,17,481,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
28,2,1,18,174,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
28,2,1,18,289,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
28,2,1,18,405,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
28,2,1,18,463,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
28,2,1,18,578,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2,1,19,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
28,2,1,19,790,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,
28,2,1,19,848,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
28,2,1,20,483,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
28,2,1,20,887,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2,1,21,290,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
28,2,1,22,41,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2,1,22,156,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
28,2,1,22,272,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
28,2,1,22,964,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
28,2,1,23,484,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2,1,23,599,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
28,2,1,24,580,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
28,2,1,24,638,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
28,2,1,24,811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
28,2,1,25,388,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2,1,25,677,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
28,2,1,26,138,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
28,2,1,26,542,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2,1,26,773,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
28,2,1,27,4,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
28,2,1,27,293,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
28,2,1,27,466,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2,1,27,524,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
28,2,1,27,928,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
28,2,1,28,214,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
28,2,1,28,389,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
28,2,1,28,562,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
28,2,1,28,793,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
28,2,1,28,909,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,
28,2,1,29,82,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
28,2,1,29,428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
28,2,1,29,544,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2,1,29,832,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2,1,30,63,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
28,2,1,30,871,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,
28,2,1,30,987,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
28,2,1,30,102,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
28,2,1,31,448,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2,1,31,679,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,,,,,,
28,2,1,31,910,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
28,2,1,31,968,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,
28,2,1,32,141,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,
28,2,1,32,256,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
28,2,1,32,372,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
28,2,1,32,545,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
28,2,1,32,603,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
28,2,1,32,718,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2,1,32,891,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2,1,33,7,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
28,2,1,33,353,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
28,2,1,33,988,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
28,2,1,34,45,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
28,2,1,34,103,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
28,2,1,34,392,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,
28,2,1,34,565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
28,2,1,34,796,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2,1,35,27,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,
28,2,1,35,546,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
28,2,1,35,835,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2,1,36,296,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2,1,36,354,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
28,2,1,36,931,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2,1,36,989,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,
28,2,1,37,220,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
28,2,1,37,335,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2,1,37,393,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
28,2,1,37,566,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
28,2,1,37,624,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
28,2,1,38,28,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2,1,38,316,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
28,2,1,38,374,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
28,2,1,38,720,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
28,2,1,39,9,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
28,2,1,39,124,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
28,2,1,39,644,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
28,2,1,39,759,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
28,2,1,39,932,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
28,2,1,40,221,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,
28,2,1,40,278,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,
28,2,1,40,509,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
28,2,1,40,798,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
28,2,1,40,913,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
28,2,1,41,29,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
28,2,1,41,86,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
28,2,1,41,317,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
28,2,1,41,952,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
28,2,1,42,183,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
28,2,1,42,298,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,
28,2,1,42,414,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
28,2,1,42,472,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
28,2,1,42,529,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
28,2,1,42,760,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
28,2,1,43,106,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2,1,43,280,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,
28,2,1,43,337,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,
28,2,1,43,510,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
28,2,1,43,568,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
28,2,1,43,626,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2,1,43,684,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
28,2,1,43,799,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
28,2,1,44,30,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
28,2,1,44,88,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
28,2,1,44,203,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
28,2,1,44,318,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
28,2,1,44,376,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
28,2,1,44,492,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,
28,2,1,44,549,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
28,2,1,44,838,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2,1,45,126,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2,1,45,300,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
28,2,1,45,415,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2,1,45,530,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
28,2,1,45,761,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
28,2,1,45,934,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
28,2,1,45,992,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2,1,46,108,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
28,2,1,46,223,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
28,2,1,46,338,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,
28,2,1,46,396,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
28,2,1,46,858,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2,1,47,147,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2,1,47,320,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
28,2,1,47,608,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2,1,47,781,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
28,2,1,47,897,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2,1,47,955,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,
28,2,1,48,70,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2,1,48,128,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2,1,48,243,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2,1,48,359,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,
28,2,1,48,936,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
28,2,1,49,51,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2,1,49,109,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
28,2,1,49,167,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2,1,49,224,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2,1,49,282,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
28,2,1,50,205,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
28,2,1,50,956,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2,1,51,302,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2,1,51,417,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2,1,51,764,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2,1,51,821,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
28,2,1,51,879,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
28,2,1,51,995,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
28,2,1,52,52,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
28,2,1,52,225,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
28,2,1,52,283,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,
28,2,1,52,339,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
28,2,1,52,629,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2,1,53,437,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
28,2,1,53,495,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2,1,54,72,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,
28,2,1,54,188,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,,,,,,
28,2,1,54,419,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2,1,54,534,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
28,2,1,54,707,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
28,2,1,54,880,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
28,2,1,55,169,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
28,2,1,55,284,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2,1,56,208,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2,1,57,189,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2,1,57,246,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2,1,57,477,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2,1,57,593,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
28,2,1,57,650,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2,1,57,766,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
28,2,1,57,881,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
28,2,1,58,228,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2,1,58,401,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
28,2,1,58,458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
28,2,1,59,440,,,,,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
28,2,1,59,497,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
28,2,2,0,132,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2,2,0,363,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,
28,2,2,0,536,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
28,2,2,0,882,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2,2,1,56,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
28,2,2,1,517,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
28,2,2,1,575,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
28,2,2,1,633,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2,2,1,806,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
28,2,2,2,441,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
28,2,2,2,614,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
28,2,2,2,729,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
28,2,2,2,960,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
28,2,2,3,306,,,,,,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,
28,2,2,3,595,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2,2,3,826,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2,2,3,941,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2,2,4,57,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
28,2,2,4,346,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
28,2,2,4,807,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2,2,4,923,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
28,2,2,5,38,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
28,2,2,5,211,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2,2,5,500,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
28,2,2,5,846,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,
28,2,2,5,904,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
28,2,2,5,961,,,,,,,,,,,,,,,,1,2,,,,,,,,,,,,,,,,
28,2,2,6,19,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
28,2,2,6,654,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
28,2,2,6,827,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
28,2,2,6,943,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
28,2,2,7,58,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2,2,7,173,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
28,2,2,7,231,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
28,2,2,7,577,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2,2,7,751,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
28,2,2,7,924,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
28,2,2,8,385,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2,2,8,616,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2,2,8,732,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2,2,8,905,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2,2,9,136,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2,2,9,193,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2,2,9,713,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2,2,9,828,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,
28,2,2,10,867,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
28,2,2,11,271,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2,2,11,444,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
28,2,2,11,502,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
28,2,2,11,675,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
28,2,2,11,848,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2,2,11,906,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
28,2,2,11,964,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2,2,12,79,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2,2,12,252,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
28,2,2,12,368,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
28,2,2,12,599,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2,2,12,772,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2,2,12,829,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
28,2,2,13,60,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
28,2,2,13,176,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
28,2,2,13,753,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2,2,13,810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
28,2,2,13,926,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
28,2,2,13,984,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2,2,14,99,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2,2,14,157,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2,2,14,214,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2,2,14,445,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2,2,14,503,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2,2,16,61,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2,2,16,177,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
28,2,2,16,523,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
28,2,2,16,696,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2,2,16,985,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2,2,17,100,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
28,2,2,17,677,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2,2,18,24,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2,2,18,81,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
28,2,2,18,197,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
